# path	newest_branch	holder_count
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/pdf/PdfStructuralEngine.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/pptx/PptxCapabilityDescriptors.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/pptx/PptxFullLaneCapabilities.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/pptx/PptxFullLaneEngine.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/pptx/PptxFullLaneService.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/pptx/PptxPackageEngine.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/DocumentReviewGraph.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/DocumentVersionSnapshot.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/DocxCommentMapper.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/DocxTrackedRevisionMapper.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/InMemoryDocumentVersionStore.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/NativeReviewMappingReceipt.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/PdfXfdfReviewExporter.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/PptxClassicCommentMapper.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ReviewAnchor.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ReviewChange.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ReviewDecisionLedger.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ReviewDecisionReceipt.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ReviewDigests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ReviewResolutionPlanner.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/SemanticDocumentDiffEngine.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/ThreeWaySemanticMerge.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/VersionProofReceipt.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/review/VisualDiffAnalyzer.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/ConfidenceCalibrationProfile.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/ConfidenceCalibrationRegistry.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/DifficultDocumentPlanner.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/DocumentVisionDigest.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/DocumentVisionPerceptionService.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/DocumentVisionPlan.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/DocumentVisionSourceProfile.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/LocalVisionLanguageModelPort.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/LocalVlmProcessPort.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/OcrEnsembleExecutor.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/OpenCvPreprocessorPort.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/PaddleStructureOcrEnginePort.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/PageRegionProvenance.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/PdfSourceForensics.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/PythonOpenCvPreprocessor.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/main/java/org/systemmaster/tools/vision/VisionLocalProcess.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/platform/windows/WindowsLocalFoundationPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/design/DesignIntelligence001APortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/design/FakeLocalVisualCriticWorkerMain.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/design/LocalVisualCriticWindowsQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/design/MasterpieceDesignFoundationPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/design/MasterpieceDocxRenderQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/design/MasterpiecePptxRenderQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/CanonicalDocumentGraphPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/CanonicalDocumentGraphV2PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/Df002aQh001SyncGatePortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT01ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT01PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT02ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT02PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT03ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT03PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT04ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT04PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT05ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT05PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT06ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT06PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT07ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT07PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT08ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT08PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT13ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT13PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT14ExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentDocxMasteryT14PortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentProcessingPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentSpine002AExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentSpine002APortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentSpineEffectRuntimePortableTests.java	documents/spine-effect-runtime-001-20260912	1
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentWorldClass001APortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentWorldClass001ARenderQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentWorldClass001CExternalQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/DocumentWorldClass001CPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/PortableTestDocumentEffectAdmission.java	documents/spine-effect-runtime-001-20260912	1
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/document/UniversalRenderProofQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/docx/DocxFullLanePortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/docx/DocxToolPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/ocr/OcrFullLanePortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/ocr/OcrTesseractQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/pdf/PdfFullLanePortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/pdf/PdfLocalToolchainQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/pptx/PptxFullLanePortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/pptx/PptxLibreOfficeQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/review/DocumentWorldClass001BPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/review/DocumentWorldClass001BRenderQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/DifficultDocumentPlannerPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/DocumentVision001APortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/FakeLocalVlmWorkerMain.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/LocalVlmProcessPortPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/LocalVlmWindowsQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/OpenCvDocumentVisionQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/PaddleStructureAdapterPortableTests.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/PaddleStructureWindowsQualification.java	documents/spine-effect-runtime-001-20260912	6
recovered/document/cr001-r4/source/01_CURRENT_DOCUMENT_PROCESSING_MODULE/src/test/java/org/systemmaster/tools/vision/PdfSourceForensicsPortableTests.java	documents/spine-effect-runtime-001-20260912	6
